average_voltage,max_delta_volume,capacity_grav,capacity_vol,energy_grav,energy_vol,working_ion,formula_charge,id_charge,formula_discharge,id_discharge,fracA_charge,fracA_discharge,stability_charge,stability_discharge,battery_id,battery_type
3.0089778349999863,0.1665686916468154,126.02370526054864,499.96334218724746,379.20253581356206,1504.3786149539412,Na,MnO2,mp-25545,Na11Mn24O48,mp-765653,0.0,0.1325301204819277,0.0318099208333322,0.0392775233734985,mp-25545_Na,intercalation
2.4062960057692413,0.1006969803711954,132.06509782053635,536.8105651023162,317.7877173870808,1291.7251186604328,Na,Na11Mn24O48,mp-765653,NaMnO2,mp-765673,0.1325301204819277,0.25,0.0392775233734985,0.0,mp-25545_Na,intercalation
3.1437396550000094,0.0138189929608321,101.97711028157694,491.09220462113046,320.5894854945026,1543.8660379288267,Li,MoO2,mp-714969,Li(MoO2)2,mp-25576,0.0,0.1428571428571428,0.2345371216666674,0.0096284141071425,mp-25576_Li,intercalation
3.859520464999994,0.0108225508244803,63.397015481380656,274.22142206006885,244.6820786703101,1058.3631903822366,Li,Mo3O8,mp-715479,LiMo3O8,mp-25584,0.0,0.0833333333333333,0.2875389770129875,0.2156520431216915,mp-25580_Li,intercalation
2.924266735000004,0.010691109180722,181.2628817328427,813.9621084102223,530.0610153415917,2380.24231717448,Li,LiMo3O8,mp-25584,Li4Mo3O8,mp-690551,0.0833333333333333,0.2666666666666666,0.2156520431216915,0.0587161076666671,mp-25580_Li,intercalation
4.038300179999995,0.1526372984285042,114.69726242288708,492.87181616421856,463.1819754878516,1990.364343932888,Li,NiO2,mp-543096,Li2(NiO2)5,mp-762387,0.0,0.1176470588235294,0.0968690680555548,0.0552511080392168,mp-25587_Li,intercalation
3.5167507800000064,0.0428086231826685,164.70717761734528,708.9581998180537,579.2340953573986,2493.2293021975406,Li,Li2(NiO2)5,mp-762387,LiNiO2,mp-25587,0.1176470588235294,0.25,0.0552511080392168,0.03405025125,mp-25587_Li,intercalation
3.839649494999995,0.2116598784668095,107.3260149587552,451.4147438981899,412.0942791367463,1733.274393444237,Na,NiO2,mp-25593,Na2(NiO2)5,mp-764347,0.0,0.1176470588235294,0.091836354722222,0.0038332680637251,mp-25593_Na,intercalation
3.1146741735714505,0.027918851673035,40.29524736613368,180.45133756848512,125.50656628896958,562.0471207109842,Na,Na2(NiO2)5,mp-764347,Na5(NiO2)9,mp-764298,0.1176470588235294,0.15625,0.0038332680637251,0.0,mp-25593_Na,intercalation
2.6348004229999957,0.0386832243276056,67.77271567844647,310.2336918754939,178.56757993742917,817.4038625824015,Na,Na5(NiO2)9,mp-764298,Na5(NiO2)6,mp-765679,0.15625,0.217391304347826,0.0,0.0041747746739106,mp-25593_Na,intercalation
2.2561886349999973,0.0376047095035665,39.293069847979865,179.3941502196472,88.65257762527324,404.7470429110503,Na,Na5(NiO2)6,mp-765679,NaNiO2,mp-578619,0.217391304347826,0.25,0.0041747746739106,-3.8191672047105385e-14,mp-25593_Na,intercalation
3.035440659999999,0.1038027705847599,385.8809391255705,1931.7752081243589,1171.3186925407413,5863.789012720639,Al,NiO2,mp-25595,Al(NiO2)2,mp-770097,0.0,0.1428571428571428,0.1041577063888885,0.0172493289285764,mp-25595_Al,intercalation
2.921844470000001,0.4463020498806638,392.20224515522045,1412.8323350636956,1145.9539611283656,4128.076345243047,Na,NiO2,mp-25599,Na2NiO2,mp-765734,0.0,0.4,0.5564857713888891,0.0317862953333323,mp-25599_Na,intercalation
4.988230534999991,0.0149463418329414,85.28156256948124,319.27453106266006,425.4040944815986,1592.614964894564,Li,NiPO4,mp-540008,LiNi2(PO4)2,mp-767051,0.0,0.0769230769230769,0.1035092026041635,0.0441100985096145,mp-25614_Li,intercalation
4.892982664999996,0.0202620166357341,83.43872916667105,312.9338599857444,408.26425540215104,1531.1799522017834,Li,LiNi2(PO4)2,mp-767051,LiNiPO4,mp-25614,0.0769230769230769,0.1428571428571428,0.0441100985096145,0.0,mp-25614_Li,intercalation
2.897763192499999,0.1103498633543647,224.4992072788945,611.1833019180106,650.5455395982083,1771.0644761686249,Li,VP2O7,mp-25631,Li2VP2O7,mp-777495,0.0,0.1666666666666666,0.0,0.0173312232682256,mp-25631_Li,intercalation
3.5651369349999933,0.0710407484150392,108.12516523617494,316.80741221722286,385.48102018646455,1129.461806577389,Na,VP2O7,mp-25631,NaVP2O7,mp-764141,0.0,0.0909090909090909,0.0,0.0,mp-25631_Na,intercalation
0.4440849300000002,0.0950753304262521,199.62528647996768,759.555569236064,88.65058137268645,337.3071817953078,Zn,V(SiO3)2,mp-25633,VZn(SiO3)2,mvc-5127,0.0,0.1,0.0701675211111059,0.0558131980000053,mp-25633_Zn,intercalation
3.3499072,0.1731406224731404,130.82204099922367,398.659216967189,438.24169706199456,1335.4713812647483,Na,V2O5,mp-25643,NaV2O5,mp-765850,0.0,0.125,0.0127347953571419,0.0052533656250002,mp-25643_Na,intercalation
3.738804540000009,0.009374846447264,48.5023577651958,161.35853060463918,181.34083541321877,603.2880067923554,Li,V2O5,mp-25646,LiV6O15,mp-776036,0.0,0.0454545454545454,0.0292715040476174,0.0260150931818223,mp-25646_Li,intercalation
3.4809641899999844,0.0251271588642054,24.099819311924936,78.70171481136896,83.89060801028076,273.9578509499667,Li,LiV6O15,mp-776036,LiV4O10,mp-776037,0.0454545454545454,0.0666666666666666,0.0260150931818223,0.0302252203333441,mp-25646_Li,intercalation
2.8595825499999763,0.0213431599989024,23.95033739178232,80.38145810277595,68.48796687215265,229.85741493425232,Li,LiV4O10,mp-776037,Li2V6O15,mp-773362,0.0666666666666666,0.0869565217391304,0.0302252203333441,0.0433280871739274,mp-25646_Li,intercalation
3.764226955000022,0.002366564440269,35.71103595621627,119.6118325510507,134.42444413736428,450.2460842256141,Na,V2O5,mp-25646,NaV8O20,mp-861842,0.0,0.0344827586206896,0.0292715040476174,0.0245267852873407,mp-25646_Na,intercalation
3.171808214999995,0.009606485113152,11.783361865746905,40.2536272799364,37.3745639660937,127.67678569005017,Na,NaV8O20,mp-861842,NaV6O15,mp-761667,0.0344827586206896,0.0454545454545454,0.0245267852873407,0.0297491331818378,mp-25646_Na,intercalation
2.864168409999972,0.0826483382293326,45.30188678603208,148.72281555715887,129.75223304594823,425.9671901650668,Na,NaV6O15,mp-761667,Na2V6O15,mp-778594,0.0454545454545454,0.0869565217391304,0.0297491331818378,0.0406540559782673,mp-25646_Na,intercalation
4.060322500000008,0.0471300533982959,68.06354721123027,241.11120298843412,276.3599521715711,978.9892424960084,Na,Co2P3O10,mp-25658,NaCo2P3O10,mp-763900,0.0,0.0625,0.0167901668333323,0.0059689641145821,mp-25658_Na,intercalation
2.998487386666668,0.0176764471055013,96.43100751010786,256.9697168177234,289.1471597026172,770.5204546332491,Li,K8Li3(FeO4)4,mp-763674,K4Li3(FeO4)2,mp-763590,0.0967741935483871,0.1764705882352941,0.0374140935786302,0.0300067658823479,mp-25751_Li,intercalation
2.7888363199999997,0.0338735122580322,124.431356251191,331.4005872362322,347.0186856601804,924.2219941537325,Li,K4Li3(FeO4)2,mp-763590,K4Li5(FeO4)2,mp-763502,0.1764705882352941,0.2631578947368421,0.0300067658823479,0.0272611914035056,mp-25751_Li,intercalation
1.897276519999996,0.0136624970460601,91.12123017372704,245.20039081201224,172.8821704821275,465.2129441824536,Li,K4Li5(FeO4)2,mp-763502,K8Li13(FeO4)4,mp-763525,0.2631578947368421,0.3170731707317073,0.0272611914035056,0.0559441559755899,mp-25751_Li,intercalation
4.371143497499991,0.0143612808920345,95.92955750856738,283.69895143535825,419.3218615216258,1240.088826814232,Li,LiCu2P5O16,mp-585339,Li3Cu2P5O16,mp-25871,0.0416666666666666,0.1153846153846153,0.0166944365104173,0.0393538911538469,mp-25871_Li,intercalation
5.229434735000003,0.0006566321015735,50.396794446586334,167.31395672378162,263.5467474116339,874.957416941631,Li,Bi(PO3)4,mp-684096,LiBi(PO3)4,mp-25881,0.0,0.0555555555555555,0.0461528672426476,0.0386744627777773,mp-25881_Li,intercalation
4.43715325,0.0433754010116269,161.98323875737182,601.5384233541891,718.7444542977983,2669.118170185916,Li,CuPO4,mp-25886,LiCuPO4,mp-25885,0.0,0.1428571428571428,0.076969854583333,0.0575089146428595,mp-25885_Li,intercalation
4.580992382499991,0.0591255717951677,88.55768712929722,317.38792900479,405.6820901511281,1453.951685068391,Li,SbP2O7,mp-25896,LiSbP2O7,mp-684090,0.0,0.0909090909090909,0.1279942733750241,0.0429952334848513,mp-25896_Li,intercalation
4.93816087000001,0.0159594703631968,50.396794446586334,162.7751371096102,248.8674783095664,803.8098126835636,Li,Bi(PO3)4,mp-25906,LiBi(PO3)4,mp-684093,0.0,0.0555555555555555,0.0363031965073537,0.0455538773611099,mp-25906_Li,intercalation
2.770276587499997,0.0680526280346009,60.700165971012495,162.09346829372058,168.15624864685998,449.0437402007673,Li,Sn(PO3)4,mp-25908,LiSn(PO3)4,mp-25907,0.0,0.0555555555555555,0.0044421169117647,0.0426237488657426,mp-25907_Li,intercalation
4.649910280000006,0.0374644581447654,37.75835661735198,161.11238665688973,175.5729705909312,749.1581429512073,Li,Bi2(PO4)3,mp-26074,LiBi2(PO4)3,mp-504151,0.0,0.0555555555555555,0.0694696322426464,0.0578921538657413,mp-25929_Li,intercalation
4.411492909999998,0.0350632877889229,74.06814880829889,311.30924757471416,326.75111332463536,1373.3385384932856,Li,LiBi2(PO4)3,mp-504151,Li3Bi2(PO4)3,mp-25929,0.0555555555555555,0.15,0.0578921538657413,0.0381097577499991,mp-25929_Li,intercalation
4.530880747500012,0.0013342901479058,68.74559226920375,296.5768878591867,311.47808048802096,1343.754511354659,Li,BiP2O7,mp-25940,LiBiP2O7,mp-684109,0.0,0.0909090909090909,0.0515700254374991,0.0450731643939397,mp-25940_Li,intercalation
4.596947630000008,0.0036874155506003,106.62107725640836,330.4846592733206,490.1315084018941,1519.220671197851,Li,LiCuP2O7,mp-684120,Li2CuP2O7,mp-25943,0.0909090909090909,0.1666666666666666,0.0422100378030281,0.0392310981249997,mp-25943_Li,intercalation
3.396902834999996,0.0467289013490308,40.52723771476704,117.84788197332216,137.66708868801092,400.317804373923,Li,Sb2P5O16,mp-25946,LiSb2P5O16,mp-684104,0.0,0.0416666666666666,0.0053825236412912,0.0470760775000265,mp-25946_Li,intercalation
3.692711375000007,0.0002594748815689,88.55768712929722,305.0248954112302,327.0179786060476,1126.3689009432371,Li,SbP2O7,mp-25950,LiSbP2O7,mp-684106,0.0,0.0909090909090909,0.0436250646250258,0.0470487716666685,mp-25950_Li,intercalation
5.533151539999997,0.0006458630074404,50.396794446586334,161.9993461860683,278.8531008031925,896.3669318284363,Li,Bi(PO3)4,mp-25960,LiBi(PO3)4,mp-25959,0.0,0.0555555555555555,0.0715799845955897,0.0458158066666669,mp-25959_Li,intercalation
2.929544215000026,0.0184650212160626,72.30046276711914,173.51453422573212,211.80740244123868,508.3184999594176,Li,Ti(PO3)4,mp-26114,LiTi(PO3)4,mp-26113,0.0,0.0555555555555555,0.0021960357352961,0.0213150397169314,mp-26113_Li,intercalation
5.335410285,0.0327034878101037,68.74559226920375,325.8263211475985,366.7859400415262,1738.4171049746103,Li,BiP2O7,mp-672945,LiBiP2O7,mp-26129,0.0,0.0909090909090909,0.0914583326874991,0.0081962130303043,mp-26129_Li,intercalation
5.052982547499999,0.073413874527302,60.28374638009287,188.2398418722676,304.6127183565255,951.1726357247278,Li,Sb(PO3)4,mp-26150,LiSb(PO3)4,mp-684427,0.0,0.0555555555555555,0.0558981918382484,0.0166787425000274,mp-26150_Li,intercalation
5.04065802999998,0.0883657002110946,60.28374638009287,178.10055217164373,303.8697502692973,897.7439784514263,Li,Sb(PO3)4,mp-684426,LiSb(PO3)4,mp-26157,0.0,0.0555555555555555,0.0502287888970709,0.0120090018055831,mp-26157_Li,intercalation
4.153210939999999,0.0221926387017747,73.92148150079447,242.3497530074036,307.0115056701072,1006.5296454966464,Li,Sn(PO3)3,mp-26172,LiSn(PO3)3,mp-504211,0.0,0.0714285714285714,0.0880001922115187,0.016486703601191,mp-26172_Li,intercalation
4.730343640000006,0.0239832735842504,31.316590793935102,195.9284092960404,148.13823608857368,926.8087048088428,Li,Bi3(PO5)2,mp-584116,LiBi3(PO5)2,mp-26173,0.0,0.0625,0.0778121123333335,0.0121598051388902,mp-26173_Li,intercalation
4.8317830100000005,0.0236135014558738,68.74559226920375,273.4761781617938,332.16378473872606,1321.3775512818886,Li,BiP2O7,mp-26210,LiBiP2O7,mp-26209,0.0,0.0909090909090909,0.0438173049374981,0.0106704855303041,mp-26209_Li,intercalation
4.47237364500001,0.0043869370592481,95.29323298660624,264.55267993084243,426.1869437561433,1183.1784334368228,Li,Li3Cu(PO4)2,mp-26224,Li4Cu(PO4)2,mp-26223,0.2142857142857142,0.2666666666666666,0.0545600591629469,0.0266761331666645,mp-26223_Li,intercalation
5.361263185000004,0.0254934494374474,60.79902530087509,235.53436368876575,325.95957602946544,1262.7617128469817,Li,LiBi2P5O18,mp-672993,Li3Bi2P5O18,mp-26245,0.0384615384615384,0.1071428571428571,0.1212405964423064,0.0463361298660718,mp-26245_Li,intercalation
4.642336884999997,0.0483466631397617,59.85654665340424,246.9216642278647,277.87425433782164,1146.2935495506006,Li,Li3Bi2P5O18,mp-26245,Li5Bi2P5O18,mp-26377,0.1071428571428571,0.1666666666666666,0.0463361298660718,0.022630772027778,mp-26245_Li,intercalation
4.057132290000004,0.0289531272013885,95.29323298660624,267.2200333558443,386.6172525684536,1084.147025862874,Li,Li3Cu(PO4)2,mp-504348,Li4Cu(PO4)2,mp-26248,0.2142857142857142,0.2666666666666666,0.0531036998772327,0.0529996214999979,mp-26247_Li,intercalation
3.5074791949999926,0.0078841967426499,92.99814369396071,269.32684867239925,326.189054180187,944.6583183733518,Li,Li4Cu(PO4)2,mp-26248,Li5Cu(PO4)2,mp-26247,0.2666666666666666,0.3125,0.0529996214999979,0.0314481170312488,mp-26247_Li,intercalation
4.674425504999993,0.0047803981548624,68.14238859820786,188.0402257841889,318.5265192350835,878.9800273715699,Li,LiCu(PO3)4,mp-26262,Li2Cu(PO3)4,mp-26261,0.0555555555555555,0.1052631578947368,0.000315193530092,0.0152965482017544,mp-26261_Li,intercalation
5.361501119999991,0.022779768500279,68.14238859820786,197.4350132590484,365.345492788766,1058.548044715601,Li,LiCu(PO3)4,mp-672984,Li2Cu(PO3)4,mp-26267,0.0555555555555555,0.1052631578947368,0.045909517974537,0.0223292968859647,mp-26267_Li,intercalation
4.669678427500008,0.0499883604405098,37.75835661735197,166.784594520995,176.3193833539007,778.8304230740264,Li,Bi2(PO4)3,mp-26286,LiBi2(PO4)3,mp-26285,0.0,0.0555555555555555,0.0804345913602926,0.0671497181712963,mp-26285_Li,intercalation
4.502510660000004,0.0124277107517456,74.06814880829889,329.4745743321357,333.4926295758323,1483.462783129405,Li,LiBi2(PO4)3,mp-26285,Li3Bi2(PO4)3,mp-27069,0.0555555555555555,0.15,0.0671497181712963,0.0373397906249985,mp-26285_Li,intercalation
4.434783215000001,0.0755445043292128,121.48125472543738,403.7607757621549,538.7430293935092,1790.5915112253838,Li,SnPO4,mp-672986,LiSnPO4,mp-26299,0.0,0.1428571428571428,0.2847116364583337,0.016610827738094,mp-26299_Li,intercalation
4.441235861249998,0.0634205325999854,74.06814880829889,313.243763011878,328.95411866381835,1391.1894336012483,Li,LiBi2(PO4)3,mp-585241,Li3Bi2(PO4)3,mp-684504,0.0555555555555555,0.15,0.058458864560186,0.0356455022499995,mp-26301_Li,intercalation
4.162153409999997,0.0049060185624583,117.09405839908952,436.6465500931005,487.36343445650925,1817.3899274347327,Li,Cu9(PO4)8,mp-26304,Li6Cu9(PO4)8,mp-26303,0.0,0.109090909090909,0.0126192973979826,0.030725265727284,mp-26303_Li,intercalation
4.0261860966666685,0.070111313593898,109.42182597069998,406.0463681097996,440.5526343951121,1634.8182418856711,Na,Cu9(PO4)8,mp-26304,Na6Cu9(PO4)8,mp-560368,0.0,0.109090909090909,0.0126192973979826,0.0043858630909197,mp-26304_Na,intercalation
4.159822300000007,0.0159204213364732,95.29323298660624,265.3807110174036,396.4029156167809,1103.9365996800532,Li,Li3Cu(PO4)2,mp-26794,Li4Cu(PO4)2,mp-26312,0.2142857142857142,0.2666666666666666,0.053155357377232,0.0462018344999979,mp-26311_Li,intercalation
3.3659793249999885,0.0056013700013659,92.99814369396071,263.9024954958476,313.0298289372499,888.2903436549256,Li,Li4Cu(PO4)2,mp-26312,Li5Cu(PO4)2,mp-26311,0.2666666666666666,0.3125,0.0462018344999979,0.0339189335937488,mp-26311_Li,intercalation
4.879698151666668,0.0444121838646214,58.24889892972446,201.1073671241876,284.237044443995,981.3432476424484,Li,Li3Bi3P8O29,mp-778111,Li6Bi3P8O29,mp-26327,0.0697674418604651,0.1304347826086956,0.0897289216957366,0.0526092244338771,mp-26327_Li,intercalation
4.37356405333334,0.0149860615093548,57.383261170459626,204.1211744978951,250.96936831816103,892.737031308176,Li,Li6Bi3P8O29,mp-26327,Li9Bi3P8O29,mp-585305,0.1304347826086956,0.1836734693877551,0.0526092244338771,0.0469104103231279,mp-26327_Li,intercalation
3.948389189999991,0.0992540209538253,88.55768712929722,274.7250668461195,349.66021455271846,1084.7214841572431,Li,SbP2O7,mp-26342,LiSbP2O7,mp-26341,0.0,0.0909090909090909,0.035090153875025,0.0160463241666697,mp-26341_Li,intercalation
1.6394161449999891,0.0029252715267908,56.10903388345226,180.46062228373336,91.98605602888308,295.85005770869725,Li,Nb2(PO4)3,mp-26390,LiNb2(PO4)3,mp-26389,0.0,0.0555555555555555,0.0041027126470574,0.0481671296527768,mp-26389_Li,intercalation
2.6555473599999977,0.1129221697525921,174.86716380034332,569.4993410082013,464.3680351806889,1512.3324715360675,Li,SnP2O7,mp-757076,Li2SnP2O7,mp-26407,0.0,0.1666666666666666,0.0020210062499996,0.0257037077083372,mp-26407_Li,intercalation
3.2174447800000268,0.0116632948532897,72.30046276711914,198.23492069060063,232.62274652165377,637.8099107896923,Li,Ti(PO3)4,mp-540258,LiTi(PO3)4,mp-26409,0.0,0.0555555555555555,0.0386092169117668,0.0397107905502647,mp-26409_Li,intercalation
4.690772118000012,0.0412884901295811,33.549979728357044,120.5309132061632,157.37530946924286,565.3830470245498,K,Sn4(PO4)3,mp-26446,KSn4(PO4)3,mp-6755,0.0,0.05,0.0887391050657937,0.0,mp-26446_K,intercalation
3.9439311100000274,0.0356416351279307,34.95715812667888,129.98074345873096,137.8686234529991,512.6350978278216,Li,Sn4(PO4)3,mp-26446,LiSn4(PO4)3,mp-673024,0.0,0.05,0.0887391050657937,0.0292450538333302,mp-26446_Li,intercalation
4.37005258500002,0.0156840611513937,34.2404238314491,127.47591918833314,149.63245267612044,557.0764701742289,Na,Sn4(PO4)3,mp-26446,NaSn4(PO4)3,mp-6226,0.0,0.05,0.0887391050657937,0.0,mp-26446_Na,intercalation
4.764640410000004,0.0218088168446954,161.98323875737182,528.8179548661294,771.7918851260525,2519.6273972887184,Li,CuPO4,mp-673017,LiCuPO4,mp-26467,0.0,0.1428571428571428,0.1201641816666665,0.0477487435714305,mp-26467_Li,intercalation
3.0381917874999944,0.0273974242812766,155.46160406469286,514.7160605702977,472.3221687409256,1563.8061081190283,Li,LiCuPO4,mp-26467,Li2CuPO4,mp-26875,0.1428571428571428,0.25,0.0477487435714305,0.0639630203125003,mp-26467_Li,intercalation
0.3959336266666666,1.4348548064285191,508.18932209615855,2000.607000133252,201.2092413308069,792.1075850974789,Mg,Sb,mp-80,Mg3Sb2,mp-2646,0.0,0.6,0.2802454600000001,0.0035192249999997,mp-2646_Mg,intercalation
4.58278037666666,0.0459989598616352,161.98323875737182,524.8638551892085,742.333607926194,2405.3357759827163,Li,CuPO4,mp-673047,LiCuPO4,mp-26513,0.0,0.1428571428571428,0.0899790187499993,0.0478557515476207,mp-26513_Li,intercalation
4.594553429999996,3.1378591682340584e-05,69.26372935594205,250.2374185030025,318.2359052869349,1149.7291894973146,Li,Cu2P3O10,mp-26532,LiCu2P3O10,mp-26531,0.0,0.0625,0.0382016109999998,0.0319216853906247,mp-26531_Li,intercalation
4.422547507499976,0.0793354236064853,60.28374638009287,164.01727462770015,266.6077322960404,725.3741890916743,Li,Sb(PO3)4,mp-26542,LiSb(PO3)4,mp-26541,0.0,0.0555555555555555,0.0355827738970715,0.0325161277778054,mp-26541_Li,intercalation
5.2503532625000044,0.0201239657059477,50.396794446586334,188.46713209941825,264.60097414217665,989.5190218921998,Li,Bi(PO3)4,mp-26574,LiBi(PO3)4,mp-684497,0.0,0.0555555555555555,0.0406701826838249,0.0323342313888881,mp-26574_Li,intercalation
3.596995334999993,0.0151407137500527,74.33674343887165,248.35072501821463,267.38891936871266,893.3163993343842,Li,Li3Sb2P5O18,mp-26586,Li5Sb2P5O18,mp-26585,0.1071428571428571,0.1666666666666666,0.0361018091964284,0.0263347981944441,mp-26585_Li,intercalation
0.4817236411111108,0.7711545161004061,970.7570233865716,5622.3570518821725,467.636607939963,2708.422310659411,Al,Fe,mp-568345,AlFe,mp-2658,0.0,0.5,0.7842520133333322,0.0,mp-2658_Al,intercalation
4.553676812499992,0.0623123535135814,68.74559226920375,293.39841010449146,313.04520947785187,1336.041536917186,Li,BiP2O7,mp-26594,LiBiP2O7,mp-684489,0.0,0.0909090909090909,0.0414697969374984,0.0338187689393958,mp-26594_Li,intercalation
1.9323306799999975,0.0106376067402844,117.16426767545028,325.3856850628868,226.40010902900465,628.7527420798332,Li,TiP2O7,mp-26630,LiTiP2O7,mp-26629,0.0,0.0909090909090909,0.0074118267500011,0.0558433078852731,mp-26629_Li,intercalation
2.68136142,0.1213781629891033,174.86716380034332,567.5880068081268,468.88206663906107,1521.9085839100082,Li,SnP2O7,mp-757192,Li2SnP2O7,mp-26649,0.0,0.1666666666666666,0.0,0.0197171925000034,mp-26649_Li,intercalation
4.687315564999983,0.0711657003312953,60.28374638009287,171.1007503791772,282.56894272392066,802.003210435494,Li,Sb(PO3)4,mp-673069,LiSb(PO3)4,mp-26675,0.0,0.0555555555555555,0.0501095806617772,0.0315265531944719,mp-26675_Li,intercalation
3.215932377500001,0.0164512726665249,155.46160406469286,516.9155285534001,499.9540059697316,1662.3653847074058,Li,LiCuPO4,mp-504304,Li2CuPO4,mp-26695,0.1428571428571428,0.25,0.06092388357143,0.0532736940624998,mp-26695_Li,intercalation
2.3569065737500003,0.1498579665313697,98.68777209048382,332.2203766531307,232.59785878880317,783.0123896674648,Li,LiSn2(PO4)3,mp-27094,Li3Sn2(PO4)3,mp-757899,0.0555555555555555,0.15,0.0028126475000007,0.0441935470833296,mp-26702_Li,intercalation
2.5858025200000063,0.0227507295961122,90.32245354450492,274.3547405076857,233.5560279879643,709.4271793787215,Li,LiNb(PO4)2,mp-673070,Li2Nb(PO4)2,mp-26721,0.0833333333333333,0.1538461538461538,0.076807521736109,0.0617548284230773,mp-26721_Li,intercalation
3.882326154999978,0.0092569834742912,49.083448499233725,194.76919036953348,190.5579558861695,756.1575219598096,Li,Cu4(PO4)3,mp-26742,LiCu4(PO4)3,mp-26741,0.0,0.05,0.0290133511841848,0.0420693956250017,mp-26741_Li,intercalation
3.473348364999997,0.0579171264766329,73.92148150079447,233.5180320483805,256.755056909162,811.0894748132594,Li,Sn(PO3)3,mp-26762,LiSn(PO3)3,mp-684509,0.0,0.0714285714285714,0.0607004283653651,0.0396985353869059,mp-26762_Li,intercalation
2.5374010150000053,0.0181130881738378,64.46766968771205,194.00067587600373,163.5803305002856,492.25751187845896,Li,Nb(PO3)4,mp-673088,LiNb(PO3)4,mp-26767,0.0,0.0555555555555555,0.032965423281511,0.0721607501772476,mp-26767_Li,intercalation
3.635013829999996,0.0233744657654328,42.84230500602545,174.63164685894594,155.73237120598057,634.7884514879439,Li,Cu5P3O13,mp-26796,LiCu5P3O13,mp-26795,0.0,0.0454545454545454,0.0224418339285463,0.0403601489772649,mp-26795_Li,intercalation
4.182299212500004,0.0229055476220838,97.03533240696862,345.2163216821808,405.8307943103409,1443.7979503135327,Li,Cu3(P2O7)2,mp-673105,Li2Cu3(P2O7)2,mp-26823,0.0,0.0869565217391304,0.0063196163095229,0.0362028686956596,mp-26823_Li,intercalation
5.332222756666658,0.0456332066050135,49.16039750051549,251.0696507366869,262.1341902790274,1338.7593051665117,Li,Bi5(PO4)6,mp-673116,Li3Bi5(PO4)6,mp-26835,0.0,0.0789473684210526,0.1277136686607152,0.040195201052632,mp-26835_Li,intercalation
3.7775455249999994,0.0106113573743069,155.46160406469286,514.9396327716585,587.2632867439021,1945.207905421721,Li,LiCuPO4,mp-673128,Li2CuPO4,mp-26851,0.1428571428571428,0.25,0.1352963839285728,0.0481479884375,mp-26851_Li,intercalation
3.905344005000023,0.0554263937769217,59.76072609677136,193.99594106962064,233.38619339647445,757.6208854505807,Li,LiSn(PO3)4,mp-26856,Li2Sn(PO3)4,mp-26855,0.0555555555555555,0.1052631578947368,0.0808257124768543,0.0415547953289499,mp-26855_Li,intercalation
4.160157730000014,0.0471493041578783,41.92836174443329,131.10666249592586,174.42859821734103,545.4243954369289,Li,Sn2(PO3)5,mp-26950,LiSn2(PO3)5,mp-26949,0.0,0.0434782608695652,0.0363817093181717,0.0,mp-26949_Li,intercalation
4.531091477500004,0.0670773342450568,87.43358190017166,290.5642235192988,396.1695577951664,1316.5730768547007,Li,LiSnP2O7,mp-673144,Li2SnP2O7,mp-27033,0.0909090909090909,0.1666666666666666,0.1761333286363688,0.0171699760416705,mp-27033_Li,intercalation
3.310640170000004,0.0125088944912339,155.46160406469286,530.1818809982702,514.6774313092081,1755.241432639035,Li,LiCuPO4,mp-27048,Li2CuPO4,mp-27047,0.1428571428571428,0.25,0.0749516317857166,0.0537094996874998,mp-27047_Li,intercalation
3.0528988349999984,0.0100037928514884,155.46160406469286,526.0523293308074,474.6085499363319,1605.9845433630574,Li,LiCuPO4,mp-27064,Li2CuPO4,mp-27063,0.1428571428571428,0.25,0.0483184117857158,0.0626230990624998,mp-27063_Li,intercalation
5.534749929999998,0.0499873239643591,86.20239583437485,406.9532041453664,477.1087043101383,2252.384218156841,Li,BiF5,mp-27743,LiBiF5,mp-752483,0.0,0.1428571428571428,0.0,0.064282971071429,mp-27743_Li,intercalation
5.132048620000001,0.1389007219526676,84.3199905589786,357.3210520471328,432.73429118661926,1833.7890120554364,Li,LiBiF5,mp-752483,Li2BiF5,mp-760419,0.1428571428571428,0.25,0.064282971071429,0.0630193343750002,mp-27743_Li,intercalation
1.8736351162068885,0.0088206596035351,10.855536712412274,55.36587430032628,20.339314789648714,103.7354463285878,Cs,Zr6CI14,mp-28344,CsZr6CI14,mp-582176,0.0,0.0454545454545454,0.0,0.0,mp-28344_Cs,intercalation
1.0162202650000112,0.0042794494110249,43.656453626340834,181.02410677177969,44.36457287312078,183.96036575500824,Na,Ti8O13,mp-752989,NaTi8O13,mp-28649,0.0,0.0454545454545454,0.0120231823809522,0.0044408510227249,mp-28649_Na,intercalation
5.189085297999994,0.0077309483467802,55.55337239788713,234.69121651070472,288.2711879641948,1217.8327411654311,K,Cs2CuF6,mp-28692,Cs2KCuF6,mp-6968,0.0,0.1,0.0,-8.881784197001252e-16,mp-28692_K,intercalation
3.496359651749998,0.0285889910018828,23.30672428464673,121.32821909305017,81.48869040330067,424.2070898556243,K,W3Br7,mp-28880,KW3Br7,mp-531952,0.0,0.0909090909090909,0.0382833154166659,0.0,mp-28880_K,intercalation
2.317099512999988,0.0086632075861925,5.17654307237768,24.079069643258823,11.994565432029786,55.79360054388781,K,K7(Mo9S11)4,mp-685514,K2Mo9S11,mp-29784,0.0804597701149425,0.0909090909090909,0.0282114507471282,0.0204372595454547,mp-29784_K,intercalation
