max_delta_volume,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,fracA_charge,fracA_discharge,formula_charge,formula_discharge,stability_charge,stability_discharge,id_charge,id_discharge,battery_id,working_ion,battery_type
0.013443086103113844,5.420824712499997,306.29422679625253,565.8385875402537,1660.3673139132045,3067.3117986243,0.0,0.16666666666666666,CoF4,CaCoF4,0.0072601359999993065,0.0477399975000008,mp-1397055,mp-1389180,mp-1389180_Ca,Ca,insertion
0.0066624658708573925,4.633728616249999,104.34805588770755,116.24178380896497,483.52057261692465,538.6328800395468,0.0,0.07142857142857142,NiBiP2O9,CaNiBiP2O9,0.16634681057692458,0.06357499817212275,mp-1043741,mp-1363650,mp-1043741_Ca,Ca,insertion
0.3401708029157935,1.9071826650000014,288.2533842262149,614.1327011629043,549.751857523822,1171.2632416675171,0.0,0.2,CoN,Ca(CoN)2,0.9177709825000004,0.35782617800000693,mp-1404786,mp-1443952,mp-1404786_Ca,Ca,insertion
0.0019134887459371086,3.5546047174999975,126.12598228293243,153.8778694223007,448.32801162223274,546.9750005673587,0.0,0.125,BiMoO5,CaBiMoO5,0.19205689678575943,0.06819504812499666,mp-1044194,mp-1044350,mp-1044194_Ca,Ca,insertion
0.044954171445809266,4.221207612499998,140.02096669554905,379.1486044919233,591.0575705248604,1600.4649755500577,0.0,0.1,LaCrFeO6,CaLaCrFeO6,0.24107408583333179,0.027541893916666282,mp-1378182,mp-1043895,mp-1043895_Ca,Ca,insertion
0.05011172482294701,4.276297067499999,81.40883552756158,232.71712149750005,348.1283646351013,995.1675442168004,0.0,0.05,Co4(CuO4)3,CaCo4(CuO4)3,0.05950758151089541,0.013899823056041427,mp-1043067,mp-1043073,mp-1043067_Ca,Ca,insertion
0.031554056409867526,5.0068211775,99.30055386589274,322.42196884574776,497.18011603323123,1614.309141708135,0.0,0.1,LaFeBiO6,CaLaFeBiO6,0.4050318205555552,0.05734653075000118,mp-1044028,mp-1043887,mp-1043887_Ca,Ca,insertion
0.039315025144392335,3.445836379999999,138.9004645451418,379.6692826073218,478.6282739285496,1308.2782263768104,0.0,0.1,LaCrCoO6,CaLaCrCoO6,0.17254818694444118,0.11886325075000048,mp-1040836,mp-1048899,mp-1040836_Ca,Ca,insertion
0.13549482054250506,3.6824147043750015,104.51051479644345,83.13403751605416,384.8510564482245,306.1340021831809,0.0,0.125,BiWO5,CaBiWO5,0.3322366639285672,0.12004828687499813,mp-1042676,mp-1042689,mp-1042676_Ca,Ca,insertion
0.0024269634129032713,3.4479822049999984,104.51051479644345,152.46538709086178,360.350395253526,525.6979415677279,0.0,0.125,BiWO5,CaBiWO5,0.2779790594642817,0.13118100781249886,mp-1044227,mp-1044419,mp-1044227_Ca,Ca,insertion
0.17261520675772957,4.0940066750000055,140.6711751317808,90.3452096424383,575.9087299696055,369.8738913304173,0.0,0.125,CrBiO5,CaCrBiO5,0.1476355411785688,0.02603350718750086,mp-1042644,mp-1042669,mp-1042644_Ca,Ca,insertion
0.04811673817085871,4.962554234999998,318.93670353279055,547.0705798332119,1582.7406888135886,2714.86742279521,0.0,0.16666666666666666,CrF4,CaCrF4,0.3495484040000001,0.0,mp-1924816,mp-1388114,mp-1387939_Ca,Ca,insertion
