Unnamed: 0,Bad,Formulas,Name_source,DOI
250224,1,"['Co9S8', 'NHCS']",Co9S8 / NHCS,10.1039/C6TA03518C
259403,1,"['Co9S8', 'NHCS']",Co9S8 / NHCS,10.1039/C7RA09231H
250225,1,"['Co9S8', 'NHCS']",Co9S8 / NHCS-900,10.1039/C6TA03518C
94162,1,"['Co9S8', 'NP2C']",Co9S8 / NPCP,10.1016/j.ijhydene.2017.04.050
258379,1,"['Co9S8', 'NPC']",Co9S8 @ NPC-10,10.1039/C7RA01798G
265350,1,"['Co9S8', 'NPC']",Co9S8 @ NPC-10,10.1039/C7TA09096J
258384,1,"['Co9S8', 'NPC']",Co9S8 @ NPC-15,10.1039/C7RA01798G
258385,1,"['Co9S8', 'NPC']",Co9S8 @ NPC-5,10.1039/C7RA01798G
268321,1,"['Co9S8', 'NS']",Co9S8 @ NS-3DrGO ,10.1039/C8DT02324G
268322,1,"['Co9S8', 'NS']",Co9S8 @ NS-3DrGO-650,10.1039/C8DT02324G
268323,1,"['Co9S8', 'NS']",Co9S8 @ NS-3DrGO-750,10.1039/C8DT02324G
268324,1,"['Co9S8', 'NS']",Co9S8 @ NS-3DrGO-850,10.1039/C8DT02324G
268334,1,"['Co9S8', 'NS']",Co9S8 @ NS-3DrGO-850 ,10.1039/C8DT02324G
268339,1,"['Co9S8', 'NS']",Co9S8 @ NS-3DrGO-950,10.1039/C8DT02324G
245125,,"['Co9S8', 'Ni3S2', 'C']",Co9S8 / Ni3S2 / / / C,10.1039/C6RA04857A
245126,,"['Co9S8', 'Ni3S2', 'C']",Co9S8 / Ni3S2 / / C,10.1039/C6RA04857A
118710,2,['CoAl'],AC / / CoAl,10.1016/j.jelechem.2015.01.011
125578,2,['CoAl'],CoAl,10.1016/j.jpowsour.2005.04.009
128610,2,['CoAl'],CoAl,10.1016/j.jpowsour.2007.08.115
170728,2,['CoAl'],CoAl,10.1016/j.matlet.2008.05.014
176247,2,['CoAl'],CoAl,10.1016/j.msea.2007.03.087
209146,2,['CoAl'],CoAl,10.1039/C3EE43525C
263374,2,['CoAl'],CoAl,10.1039/C7TA04998F
270773,2,['CoAl'],CoAl,10.1039/C8NR04402C
279308,2,['CoAl'],CoAl,10.1039/C8TA11273H
85187,2,['CoAl'],CoAl hydroxide,10.1016/j.electacta.2019.134936
182960,2,['CoAl'],CoAl-LDH-R,10.1016/j.nanoen.2017.05.016
270161,,"['CoB', 'MnO2']",CoB @ MnO2,10.1039/C8NR01004H
133733,,['CoB'],CoB ,10.1016/j.jpowsour.2011.01.104
92506,,['CoB'],CoB − Si ,10.1016/j.ijhydene.2009.12.163
92507,,['CoB'],CoB–Si ,10.1016/j.ijhydene.2009.12.163
93886,,['CoB'],CoB−5,10.1016/j.ijhydene.2016.04.227
254155,,"['CoC2O4', 'CF']",CoC2O4·2H2O NA / CF,10.1039/C7CC08423D
98941,,"['CoCO3', 'C']",CoCO3 / C ,10.1016/j.jallcom.2013.07.167
77889,,"['CoCO3', 'CNF']",CoCO3 / CNF,10.1016/j.electacta.2018.03.081
24980,,['CoCd'],CoCd-BNN,10.1016/j.ccr.2018.08.010
282746,,['CoCe'],CoCe-600Air,10.1039/C9TA00302A
282751,,['CoCe'],CoCe-600N2,10.1039/C9TA00302A
979,,['CoCl'],CoCl,10.1016/0022-0728(95)04169-6
141251,,"['CoCl2', 'Li']",CoCl2 / Li,10.1016/j.jpowsour.2013.07.001
79227,,"['CoCr2O4', 'C']",CoCr2O4 / C,10.1016/j.electacta.2018.06.164
79237,,"['CoCr2O4', 'C']",CoCr2O4 / C / / AC,10.1016/j.electacta.2018.06.164
38820,,['CoCrMo'],CoCrMo,10.1016/j.corsci.2004.09.003
6532,,['CoCu'],CoCu,10.1016/S0167-2738(03)00146-2
237385,,['CoCu'],CoCu / graphene,10.1039/C5TA02990B
116815,,['CoCuS1.97'],CoCuS1.97,10.1016/j.jechem.2018.09.012
107467,1,"['CoFe', 'NC']",CoFe @ NC-NCNT-H,10.1016/j.jallcom.2018.01.019
216060,,['CoFe'],CoFe,10.1039/C4CP00385C
224278,,['CoFe'],CoFe,10.1039/C4TA03789H
254053,,['CoFe'],CoFe,10.1039/C7CC07186H
265341,,['CoFe'],CoFe,10.1039/C7TA09092G
266141,,['CoFe'],CoFe,10.1039/C7TA11171A
188457,,['CoFe'],CoFe oxide,10.1016/j.renene.2018.02.089
27697,,['CoFe'],CoFe oxides,10.1016/j.cej.2018.04.040
216062,,['CoFe'],CoFe-CNF,10.1039/C4CP00385C
270114,,['CoFe'],CoFe–H nanosheets,10.1039/C8NR00426A
22999,,['CoFe'],N-RGO / CoFe-CoFe2O4,10.1016/j.carbon.2018.06.028
23001,,['CoFe'],N-rGO / CoFe-CoFe2O4,10.1016/j.carbon.2018.06.028
16811,,"['CoFe2O4', 'C']",CoFe2O4 / C,10.1016/j.apsusc.2017.01.127
24866,,"['CoFe2O4', 'C']",CoFe2O4 / C,10.1016/j.ccr.2018.02.008
52711,,"['CoFe2O4', 'C']",CoFe2O4 / C,10.1016/j.electacta.2012.11.128
93910,,"['CoFe2O4', 'C']",CoFe2O4 / C,10.1016/j.ijhydene.2016.05.287
101020,,"['CoFe2O4', 'C']",CoFe2O4 / C,10.1016/j.jallcom.2015.04.097
192132,,"['CoFe2O4', 'C']",CoFe2O4 / C,10.1016/j.ssi.2012.03.044
236992,,"['CoFe2O4', 'C']",CoFe2O4 / C,10.1039/C5TA02305J
245045,,"['CoFe2O4', 'C']",CoFe2O4 / C,10.1039/C6RA04382H
56982,,"['CoFe2O4', 'C']",CoFe2O4 / C ,10.1016/j.electacta.2014.02.039
236999,,"['CoFe2O4', 'C']",CoFe2O4 / C ,10.1039/C5TA02305J
245049,,"['CoFe2O4', 'C']",CoFe2O4 / C ,10.1039/C6RA04382H
261954,,"['CoFe2O4', 'C']",CoFe2O4 @ C,10.1039/C7TA02136D
120138,,"['CoFe2O4', 'C']",CoFe2O4 @ C ,10.1016/j.jelechem.2019.01.012
184796,,"['CoFe2O4', 'CN']",CoFe2O4 / CN-NG(0.4),10.1016/j.nanoen.2018.12.005
269922,,"['CoFe2O4', 'CoFe']",CoFe2O4 / CoFe / C-PDA Nanospheres,10.1039/C8NJ04243H
269924,,"['CoFe2O4', 'CoFe']",CoFe2O4 / CoFe / C-PDA nanospheres,10.1039/C8NJ04243H
237000,,"['CoFe2O4', 'MnO2', 'C']",CoFe2O4 / MnO2 / C,10.1039/C5TA02305J
87664,,"['CoFe2O4', 'MnO2', 'C']",CoFe2O4 / MnO2 / C ,10.1016/j.ensm.2018.02.010
237005,,"['CoFe2O4', 'MnO2', 'C']",CoFe2O4 / MnO2 / C ,10.1039/C5TA02305J
262971,,['CoFeMgAl'],CoFeMgAl,10.1039/C7TA03996D
27698,,['CoFeO'],CoFeO-C ,10.1016/j.cej.2018.04.040
27702,,['CoFeO'],CoFeO-GC ,10.1016/j.cej.2018.04.040
27703,,['CoFeO'],CoFeO-GC-10,10.1016/j.cej.2018.04.040
27713,,['CoFeO'],CoFeO-GC-10 ,10.1016/j.cej.2018.04.040
27715,,['CoFeO'],CoFeO-GC-5,10.1016/j.cej.2018.04.040
186429,,['CoFeP'],CoFeP,10.1016/j.nantod.2019.02.008
242048,,['CoFePO'],CoFePO,10.1039/C6CS00328A
265094,,['CoFePO'],CoFePO,10.1039/C7TA08386F
257971,,['CoFePO'],CoFePO-1,10.1039/C7QI00780A
30578,2,['CoGa'],Co1Ga1-LDH,10.1016/j.cej.2019.122620
30579,2,['CoGa'],Co1Ga1-LDH / / rGO,10.1016/j.cej.2019.122620
23208,1,['CoHC'],CoHC,10.1016/j.carbon.2018.09.012
77537,1,"['CoHCF', 'CNF', 'P2Y']",CoHCF / CNF / PPY,10.1016/j.electacta.2018.02.111
980,1,['CoHCF'],CoHCF,10.1016/0022-0728(95)04169-6
75966,1,['CoHCF'],CoHCF,10.1016/j.electacta.2017.11.007
77535,1,['CoHCF'],CoHCF,10.1016/j.electacta.2018.02.111
84633,1,['CoHCF'],CoHCF,10.1016/j.electacta.2019.134671
95341,1,['CoHCF'],CoHCF,10.1016/j.isci.2018.04.008
117667,1,['CoHCF'],CoHCF,10.1016/j.jelechem.2007.07.020
158326,1,['CoHCF'],CoHCF,10.1016/j.jpowsour.2018.01.083
159972,1,['CoHCF'],CoHCF,10.1016/j.jpowsour.2018.07.084
266236,1,['CoHCF'],CoHCF,10.1039/C7TC02576A
279140,1,['CoHCF'],CoHCF,10.1039/C8TA10860A
284687,1,['CoHCF'],CoHCF,10.1039/C9TA03513C
183228,1,['CoHCF'],CoHCF ,10.1016/j.nanoen.2017.07.055
279141,1,['CoHCF'],CoHCF-B,10.1039/C8TA10860A
159975,1,['CoHCF'],CoHCF-Cit,10.1016/j.jpowsour.2018.07.084
266237,1,['CoHCF'],CoHCF-NP,10.1039/C7TC02576A
240572,1,['CoHCFe'],CoHCFe,10.1039/C5TA10571D
991,1,['CoHCNFe'],CoHCNFe,10.1016/0022-0728(95)04187-8
25564,,['CoMn'],CoMn,10.1016/j.cej.2016.05.033
93759,,['CoMn'],CoMn,10.1016/j.ijhydene.2016.01.108
105933,,['CoMn'],CoMn,10.1016/j.jallcom.2017.07.313
151165,,['CoMn'],CoMn,10.1016/j.jpowsour.2015.12.097
160807,,['CoMn'],CoMn,10.1016/j.jpowsour.2018.11.080
253903,,['CoMn'],CoMn,10.1039/C7CC03566G
85188,,['CoMn'],GO / CoMn,10.1016/j.electacta.2019.134936
73066,,"['CoMn2O4', 'C']",CoMn2O4 / C,10.1016/j.electacta.2017.04.149
266806,,['CoMnCH'],CoMnCH,10.1039/C8CC06566G
174718,,"['CoMnNiS', 'NiCuO']",CoMnNiS / / NiCuO,10.1016/j.matlet.2019.126505
273384,,"['CoMnNiS', 'NiCuO']",CoMnNiS / NiCuO,10.1039/C8RA07471B
273370,,['CoMnNiS'],CoMnNiS ,10.1039/C8RA07471B
273380,,['CoMnNiS'],CoMnNiS / CNT,10.1039/C8RA07471B
284222,,"['CoMnP', 'Ni2P', 'NiFe']",CoMnP / Ni2P / NiFe,10.1039/C9TA02551K
284225,,"['CoMnP', 'NiFe']",CoMnP / NiFe,10.1039/C9TA02551K
277301,,['CoMo'],CoMo,10.1039/C8TA06296J
229568,,['CoMo'],CoMoO4vs,10.1039/C5NJ02799C
263365,,"['CoMo2O8Ni', 'Ni']",CoMoO4 @ NiMoO4 / Ni,10.1039/C7TA04981A
111472,,"['CoMoO4', 'C']",CoMoO4 @ C,10.1016/j.jallcom.2019.03.283
111476,,"['CoMoO4', 'C']",CoMoO4 @ C ,10.1016/j.jallcom.2019.03.283
115529,1,"['CoMoO4', 'CNF']",CoMoO4 / CNF ,10.1016/j.jcis.2019.06.039
261376,,"['CoMoO4', 'Ni']",CoMoO4 / Ni,10.1039/C7TA01308F
245321,,"['CoMoO4', 'Ni']",CoMoO4 @ Ni,10.1039/C6RA05790J
277532,,"['CoMoSe', 'C']",CoMoSe @ C,10.1039/C8TA07080F
275419,,['CoN'],Acid-leached Fc-F / Co @ N-C800,10.1039/C8TA01898G
284634,,['CoN'],CoN ,10.1039/C9TA03391B
61579,,['CoN'],Cobalt nitride,10.1016/j.electacta.2015.03.099
225335,,['CoN'],Cobalt nitride,10.1039/C4TA05565A
284635,,['CoN'],Cobalt nitride,10.1039/C9TA03391B
230949,,['CoN'],Cobalt–nitride,10.1039/C5QI00145E
275420,,['CoN'],Fc-F / Co @ N-C800,10.1039/C8TA01898G
257518,,['CoN'],Mn-doped cobalt nitrides,10.1039/C7NR08893K
19631,,['CoNi'],Co1Ni1-S,10.1016/j.apsusc.2019.06.071
88106,,['CoNi'],CoNi,10.1016/j.ensm.2018.04.020
90927,,['CoNi'],CoNi,10.1016/j.ensm.2019.09.024
162779,,['CoNi'],CoNi,10.1016/j.jpowsour.2019.227019
267236,,['CoNi'],CoNi,10.1039/C8CE01385C
271681,,['CoNi'],CoNi,10.1039/C8NR10191D
283833,,['CoNi'],CoNi,10.1039/C9TA01771B
284555,,['CoNi'],CoNi,10.1039/C9TA03324F
226593,,['CoNi'],CoNi / CNT-7,10.1039/C5CC02218E
114197,,['CoNi'],CoNi / N-RGO,10.1016/j.jcis.2015.09.072
88107,,['CoNi'],CoNi-NS,10.1016/j.ensm.2018.04.020
283642,,"['CoNi2S4', 'Ni']",CoNi2S4 / Ni,10.1039/C9TA01438A
181235,,"['CoNi3O4', 'C']",CoNi3O4 / C / / AC,10.1016/j.nanoen.2015.10.030
267867,,['CoNiFe'],CoNiFe–S,10.1039/C8CS00664D
24162,,['CoNiO'],CoNiO,10.1016/j.cclet.2016.07.027
98981,,['CoNiO'],CoNiO,10.1016/j.jallcom.2013.08.217
220071,,['CoNiO'],CoNiO,10.1039/C4RA04483E
98984,,['CoNiO'],CoNiO / TiO2NTs ,10.1016/j.jallcom.2013.08.217
14420,,"['CoNiO2', 'SC2']",CoNiO2 / SCC-N,10.1016/j.apcata.2019.01.027
169952,,['CoNiO2'],CoNiO2,10.1016/j.materresbull.2017.04.032
174080,,['CoNiO2'],CoNiO2,10.1016/j.matlet.2018.07.110
194292,,['CoNiO2'],CoNiO2,10.1016/j.ssi.2018.12.002
217634,,['CoNiO2'],CoNiO2,10.1039/C4NJ00258J
256340,,['CoNiO2'],CoNiO2,10.1039/C7NJ03241B
258317,,['CoNiO2'],CoNiO2,10.1039/C7RA01126A
174081,,['CoNiO2'],CoNiO2 ,10.1016/j.matlet.2018.07.110
174082,,['CoNiO2'],CoNiO2 / MXene,10.1016/j.matlet.2018.07.110
174083,,['CoNiO2'],CoNiO2 / Ti3C2Tx ,10.1016/j.matlet.2018.07.110
65595,,['CoNiPO'],CoNiPO / / AC,10.1016/j.electacta.2016.01.042
29261,,['CoNiSe2'],CoNiSe2,10.1016/j.cej.2019.01.156
29263,,['CoNiSe2'],CoNiSe2 / / AC,10.1016/j.cej.2019.01.156
283389,,"['CoO', 'B']",CoO @ boron,10.1039/C9TA01046G
54421,,"['CoO', 'C']",CoO / C,10.1016/j.electacta.2013.07.003
129550,,"['CoO', 'C']",CoO / C,10.1016/j.jpowsour.2008.06.096
164403,,"['CoO', 'C']",CoO / C,10.1016/j.jtice.2015.01.011
187478,,"['CoO', 'C']",CoO / C,10.1016/j.pnsc.2016.05.017
229628,,"['CoO', 'C']",CoO / C,10.1039/C5NJ03528G
262141,,"['CoO', 'C']",CoO / C,10.1039/C7TA02454A
279233,,"['CoO', 'C']",CoO / C,10.1039/C8TA11007G
33811,,"['CoO', 'C']",CoO / C ,10.1016/j.ceramint.2016.07.066
54426,,"['CoO', 'C']",CoO / C ,10.1016/j.electacta.2013.07.003
155303,,"['CoO', 'C']",CoO / C ,10.1016/j.jpowsour.2017.01.100
83216,,"['CoO', 'C']",CoO @ C,10.1016/j.electacta.2019.04.115
164404,,"['CoO', 'C']",CoO @ C,10.1016/j.jtice.2015.01.011
202423,,"['CoO', 'C']",CoO @ C,10.1039/C2CE06497A
223059,,"['CoO', 'C']",CoO @ C,10.1039/C4TA01676A
261128,,"['CoO', 'C']",CoO @ C,10.1039/C7TA01028A
279240,,"['CoO', 'C']",CoO @ C,10.1039/C8TA11007G
283388,,"['CoO', 'C']",CoO @ C,10.1039/C9TA01046G
25288,,"['CoO', 'C']",CoO @ C ,10.1016/j.cej.2014.12.073
83218,,"['CoO', 'C']",CoO @ C ,10.1016/j.electacta.2019.04.115
120662,,"['CoO', 'C3N4']",CoO-FeO / g-C3N4,10.1016/j.jelechem.2019.113344
221801,,"['CoO', 'C4H3N']",CoO @ polypyrrole,10.1039/C4RA15097J
213701,,"['CoO', 'Co']",CoO / Co ,10.1039/C3TA12830J
169841,,"['CoO', 'Co']",CoO @ Co,10.1016/j.materresbull.2017.02.019
114176,,"['CoO', 'Co3O4', 'Al2O3']",CoO / Co3O4 / N–C / Al2O3,10.1016/j.jcis.2015.09.069
114179,,"['CoO', 'Co3O4', 'Al2O3']",CoO / Co3O4 / N–C / Al2O3 ,10.1016/j.jcis.2015.09.069
114175,,"['CoO', 'Co3O4']",CoO / Co3O4,10.1016/j.jcis.2015.09.069
157915,,"['CoO', 'Co3O4']",CoO / Co3O4,10.1016/j.jpowsour.2017.12.032
229023,,"['CoO', 'Co3O4']",CoO / Co3O4,10.1039/C5FD00169B
35414,,"['CoO', 'Co3O4']",CoO / Co3O4 / graphene nano,10.1016/j.ceramint.2017.12.002
104025,,"['CoO', 'Co3O4']",CoO / Co3O4 / graphene nano,10.1016/j.jallcom.2016.12.421
251102,,"['CoO', 'Co3O4C']",CoO / Co3O4 @ C,10.1039/C6TA05693H
263982,,"['CoO', 'Co9S8']",CoO / Co9S8,10.1039/C7TA06036J
278719,,"['CoO', 'CoC']",CoO / Co @ C,10.1039/C8TA09733J
200601,,"['CoO', 'CoFe2O4']",3CoO / CoFe2O4,10.1039/C1CC15322F
205010,,"['CoO', 'CoFe2O4']",3CoO / CoFe2O4,10.1039/C2JM35607D
200607,,"['CoO', 'CoFe2O4']",5CoO / CoFe2O4,10.1039/C1CC15322F
245618,,"['CoO', 'CoFe2O4']",CoO / CoFe2O4,10.1039/C6RA08700K
44501,,"['CoO', 'CoO2']",CoO / CoO2,10.1016/j.electacta.2006.10.054
129762,,"['CoO', 'CoO2']",CoO / CoO2,10.1016/j.jpowsour.2008.08.031
95889,,"['CoO', 'CoO2H']",CoO / CoOOH,10.1016/j.jallcom.2006.04.074
243508,,"['CoO', 'CoSe2']",CoO / CoSe2,10.1039/C6NJ03194C
97993,,"['CoO', 'Cu']",CoO / Cu,10.1016/j.jallcom.2012.01.046
130084,,"['CoO', 'Cu']",CoO / Cu,10.1016/j.jpowsour.2008.09.093
169784,,"['CoO', 'Cu']",CoO / Cu,10.1016/j.materresbull.2016.11.004
97994,,"['CoO', 'Cu']",CoO / Cu ,10.1016/j.jallcom.2012.01.046
169788,,"['CoO', 'Cu']",CoO / Cu ,10.1016/j.materresbull.2016.11.004
82123,,"['CoO', 'Cu2O']",CoO / Cu2O ,10.1016/j.electacta.2019.01.127
13176,,"['CoO', 'Li']",CoO / Li,10.1016/S1293-2558(03)00114-6
130090,,"['CoO', 'Li']",CoO / Li,10.1016/j.jpowsour.2008.09.093
15664,,"['CoO', 'Li']",CoO–Co / Li,10.1016/j.apsusc.2012.07.119
112157,,"['CoO', 'LiCoO2', 'Al']",CoO / / LiCoO2 / Al,10.1016/j.jallcom.2019.04.275
176062,,"['CoO', 'MnCo2O4.5']",CoO / MnCo2O4.5,10.1016/j.micromeso.2018.06.005
255271,,"['CoO', 'MnCo2O4.5']",CoO / MnCo2O4.5,10.1039/C7DT04686C
255273,,"['CoO', 'MnCo2O4.5']",CoO / MnCo2O4.5 ,10.1039/C7DT04686C
36046,,"['CoO', 'MnO']",CoO / MnO,10.1016/j.ceramint.2018.06.256
37715,,"['CoO', 'MnO2']",CoO @ MnO2,10.1016/j.cis.2019.03.001
66038,,"['CoO', 'MnO2']",CoO @ MnO2,10.1016/j.electacta.2016.02.047
252509,,"['CoO', 'MnO2']",CoO @ MnO2,10.1039/C6TA08532F
205096,,"['CoO', 'Ni']",CoO / Ni,10.1039/C2NR11545J
239105,,"['CoO', 'Ni']",CoO–C / Ni,10.1039/C5TA05733G
255093,,"['CoO', 'NiO', 'CoNi']",CoO / NiO / CoNi ,10.1039/C7DT01904A
189058,,"['CoO', 'NiO']",CoO / NiO,10.1016/j.scriptamat.2017.06.011
74517,,"['CoO', 'NiO']",CoO @ NiO,10.1016/j.electacta.2017.08.074
230481,,"['CoO', 'Si']",CoO @ Si,10.1039/C5NR06120B
230483,,"['CoO', 'Si']",CoO @ Si ,10.1039/C5NR06120B
119485,,"['CoO', 'Ti3C2']",CoO / Ti3C2,10.1016/j.jelechem.2018.03.031
113393,,"['CoO', 'Ti3C2']",CoO / Ti3C2 ,10.1016/j.jallcom.2019.151971
119491,,"['CoO', 'Ti3C2']",CoO / Ti3C2 ,10.1016/j.jelechem.2018.03.031
15818,,['CoO'],CoO,10.1016/j.apsusc.2013.09.129
33809,,['CoO'],CoO,10.1016/j.ceramint.2016.07.066
41370,,['CoO'],CoO,10.1016/j.elecom.2010.01.031
71002,,['CoO'],CoO,10.1016/j.electacta.2016.12.040
94855,,['CoO'],CoO,10.1016/j.ijhydene.2019.02.015
204024,,['CoO'],CoO,10.1039/C2JM30448A
232619,,['CoO'],CoO,10.1039/C5RA09871H
241258,,['CoO'],CoO,10.1039/C6CE02462A
248179,,['CoO'],CoO,10.1039/C6RA26937K
8540,,['CoO'],CoO ,10.1016/S0378-7753(02)00052-6
15820,,['CoO'],CoO ,10.1016/j.apsusc.2013.09.129
58255,,['CoO'],CoO ,10.1016/j.electacta.2014.06.104
65386,,['CoO'],CoO ,10.1016/j.electacta.2015.12.190
72078,,['CoO'],CoO ,10.1016/j.electacta.2017.02.110
73024,,['CoO'],CoO ,10.1016/j.electacta.2017.04.148
96437,,['CoO'],CoO ,10.1016/j.jallcom.2008.03.074
101121,,['CoO'],CoO ,10.1016/j.jallcom.2015.05.206
101557,,['CoO'],CoO ,10.1016/j.jallcom.2015.09.189
112155,,['CoO'],CoO ,10.1016/j.jallcom.2019.04.275
114693,,['CoO'],CoO ,10.1016/j.jcis.2017.05.118
118947,,['CoO'],CoO ,10.1016/j.jelechem.2015.11.003
125331,,['CoO'],CoO ,10.1016/j.jpowsour.2005.03.095
127488,,['CoO'],CoO ,10.1016/j.jpowsour.2007.01.072
165028,,['CoO'],CoO ,10.1016/j.matchemphys.2006.01.031
185199,,['CoO'],CoO ,10.1016/j.nanoen.2019.03.060
201976,,['CoO'],CoO ,10.1039/C1NR11128K
204139,,['CoO'],CoO ,10.1039/C2JM31159C
213700,,['CoO'],CoO ,10.1039/C3TA12830J
222103,,['CoO'],CoO ,10.1039/C4RA17192F
244274,,['CoO'],CoO ,10.1039/C6QI00096G
244632,,['CoO'],CoO ,10.1039/C6RA01500J
229630,,['CoO'],CoO / C nano,10.1039/C5NJ03528G
36120,,['CoO'],CoO / C nanosheets,10.1016/j.ceramint.2018.07.213
70580,,['CoO'],CoO / C nanosheets,10.1016/j.electacta.2016.11.105
131504,,['CoO'],CoO / CMK-3 ,10.1016/j.jpowsour.2009.11.003
231714,,['CoO'],CoO / CMK-3 ,10.1039/C5RA05168A
214732,,['CoO'],CoO / CNT,10.1039/C3TA14453D
181331,,['CoO'],CoO / CNT+NiFe,10.1016/j.nanoen.2015.11.030
277577,,['CoO'],CoO / Co–N–C-2,10.1039/C8TA07185C
277581,,['CoO'],CoO / Co–N–C-2 ,10.1039/C8TA07185C
246410,,['CoO'],CoO / MC-0,10.1039/C6RA14394F
246413,,['CoO'],CoO / MC-1,10.1039/C6RA14394F
121456,,['CoO'],CoO / N-CNT,10.1016/j.jiec.2015.08.004
186317,,['CoO'],CoO / N-CNT,10.1016/j.nantod.2016.09.001
228177,,['CoO'],CoO / N-CNT,10.1039/C5CS00414D
234735,,['CoO'],CoO / N-CNT,10.1039/C5RA23222H
228178,,['CoO'],CoO / N-CNTs,10.1039/C5CS00414D
181322,,['CoO'],CoO / N-graphene,10.1016/j.nanoen.2015.11.027
219173,,['CoO'],CoO / RGO,10.1039/C4NR07068B
98985,,['CoO'],CoO / TiO2NTs,10.1016/j.jallcom.2013.08.217
221700,,['CoO'],CoO / b-CGAs ,10.1039/C4RA14519D
37428,,['CoO'],CoO / carbon,10.1016/j.ces.2018.05.022
90929,,['CoO'],CoO / carbon,10.1016/j.ensm.2019.09.024
101558,,['CoO'],CoO / carbon,10.1016/j.jallcom.2015.09.189
12834,,['CoO'],CoO / graphene,10.1016/S1003-6326(11)61494-5
80074,,['CoO'],CoO / graphene,10.1016/j.electacta.2018.08.122
99933,,['CoO'],CoO / graphene,10.1016/j.jallcom.2014.06.119
194680,,['CoO'],CoO / graphene,10.1016/j.ssi.2019.115006
206563,,['CoO'],CoO / graphene,10.1039/C2TA00929C
258075,,['CoO'],CoO / graphene,10.1039/C7QM00175D
80075,,['CoO'],CoO / graphene ,10.1016/j.electacta.2018.08.122
142965,,['CoO'],CoO / graphene ,10.1016/j.jpowsour.2013.11.103
145805,,['CoO'],CoO / graphene ,10.1016/j.jpowsour.2014.09.044
221702,,['CoO'],CoO / graphene ,10.1039/C4RA14519D
237888,,['CoO'],CoO / graphene ,10.1039/C5TA03535J
101559,,['CoO'],CoO / graphene nano,10.1016/j.jallcom.2015.09.208
206565,,['CoO'],CoO / graphene nano,10.1039/C2TA00929C
113394,,['CoO'],CoO / graphene nanosheets,10.1016/j.jallcom.2019.151971
221703,,['CoO'],CoO / p-CGAs ,10.1039/C4RA14519D
271411,,['CoO'],CoO / r-NG,10.1039/C8NR07945E
271418,,['CoO'],CoO / r-NLG,10.1039/C8NR07945E
167006,,['CoO'],CoO / rGO,10.1016/j.matchemphys.2017.10.017
200369,,['CoO'],CoO / rGO,10.1039/C0NR00744G
202424,,['CoO'],CoO @ C nano,10.1039/C2CE06497A
261131,,['CoO'],CoO @ C nano,10.1039/C7TA01028A
261134,,['CoO'],CoO @ C-1,10.1039/C7TA01028A
261137,,['CoO'],CoO @ C-2,10.1039/C7TA01028A
261139,,['CoO'],CoO @ C-3,10.1039/C7TA01028A
66933,,['CoO'],CoO @ CMK-3,10.1016/j.electacta.2016.03.146
66939,,['CoO'],CoO @ CMK-3 ,10.1016/j.electacta.2016.03.146
200154,,['CoO'],CoO @ CNT,10.1039/C0JM04346J
254802,,['CoO'],CoO @ Co nanoparticles,10.1039/C7CS00464H
179868,,['CoO'],CoO @ C–Ni,10.1016/j.nanoen.2014.04.013
223060,,['CoO'],CoO @ C–Ni,10.1039/C4TA01676A
179879,,['CoO'],CoO @ C–Ni ,10.1016/j.nanoen.2014.04.013
27882,,['CoO'],CoO @ N-S-CNF,10.1016/j.cej.2018.04.208
83219,,['CoO'],CoO @ N-rGO,10.1016/j.electacta.2019.04.115
83220,,['CoO'],CoO @ N-rGO ,10.1016/j.electacta.2019.04.115
255278,,['CoO'],CoO @ N–C,10.1039/C7DT04686C
80076,,['CoO'],CoO @ graphene ,10.1016/j.electacta.2018.08.122
80077,,['CoO'],CoO @ r-G ,10.1016/j.electacta.2018.08.122
94861,,['CoO'],CoO-,10.1016/j.ijhydene.2019.02.015
202290,,['CoO'],CoO-1,10.1039/C2CC30843F
112158,,['CoO'],CoO-2,10.1016/j.jallcom.2019.04.275
202297,,['CoO'],CoO-2,10.1039/C2CC30843F
202300,,['CoO'],CoO-3,10.1039/C2CC30843F
236895,,['CoO'],CoO-350 ,10.1039/C5TA02240A
112160,,['CoO'],CoO-4,10.1016/j.jallcom.2019.04.275
112170,,['CoO'],CoO-4 ,10.1016/j.jallcom.2019.04.275
112171,,['CoO'],CoO-8,10.1016/j.jallcom.2019.04.275
41372,,['CoO'],CoO-A,10.1016/j.elecom.2010.01.031
238169,,['CoO'],CoO-A,10.1039/C5TA03885E
41393,,['CoO'],CoO-B,10.1016/j.elecom.2010.01.031
22766,,['CoO'],CoO-CNT,10.1016/j.carbon.2017.11.085
279026,,['CoO'],CoO-CNTs,10.1039/C8TA10575H
71005,,['CoO'],CoO-Co,10.1016/j.electacta.2016.12.040
88024,,['CoO'],CoO-Co,10.1016/j.ensm.2018.04.005
155957,,['CoO'],CoO-Co / N-CNR ,10.1016/j.jpowsour.2017.04.029
71007,,['CoO'],CoO-Co nano,10.1016/j.electacta.2016.12.040
73025,,['CoO'],CoO-Co3O4,10.1016/j.electacta.2017.04.148
73028,,['CoO'],CoO-Co3O4 ,10.1016/j.electacta.2017.04.148
73029,,['CoO'],CoO-Co3O4-RGO,10.1016/j.electacta.2017.04.148
73048,,['CoO'],CoO-Co3O4-RGO ,10.1016/j.electacta.2017.04.148
